site_id,course_name,section_id,course_id,college_dept,deptartment,credits,max_students,grade_level
67_67399_5136980,ART APPRECIATION,1520841,6063,Arts,Art,10,25,
67_67399_5136980,VETERINARY TECHNICIAN 1S,1553013,6152,,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,VETERINARY TECHNICIAN 1S,1553044,6152,,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,VETERINARY TECHNICIAN 2S,1554474,6156,,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,VETERINARY TECHNICIAN 2S,1554505,6156,,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,BIOLOGY 1S,1576023,6215,Lab Science,Life Science,5,32,
67_67399_5136980,BIOLOGY 1S,1576054,6215,Lab Science,Life Science,5,32,
67_67399_5136980,BIOLOGY 1S,1576082,6215,Lab Science,Life Science,5,32,
67_67399_5136980,BIOLOGY 1S,1576113,6215,Lab Science,Life Science,5,0,
67_67399_5136980,ANATOMY & PHYSIOLOGY 1S,1577849,6220,Lab Science,Life Science,5,32,
67_67399_5136980,ANATOMY & PHYSIOLOGY 1S,1577880,6220,Lab Science,Life Science,5,32,
67_67399_5136980,ANATOMY & PHYSIOLOGY 1S,1577909,6220,Lab Science,Life Science,5,32,
67_67399_5136980,ANATOMY & PHYSIOLOGY 1S,1577940,6220,Lab Science,Life Science,5,32,
67_67399_5136980,ANATOMY & PHYSIOLOGY 1S,1577970,6220,Lab Science,Life Science,5,32,
67_67399_5136980,PATHOPHYSIOLOGY 1S,1578215,6221,Lab Science,Life Science,5,32,
67_67399_5136980,ANATOMY & PHYSIOLOGY 2S,1579310,6224,Lab Science,Life Science,5,32,
67_67399_5136980,ANATOMY & PHYSIOLOGY 2S,1579341,6224,Lab Science,Life Science,5,32,
67_67399_5136980,ANATOMY & PHYSIOLOGY 2S,1579370,6224,Lab Science,Life Science,5,32,
67_67399_5136980,ANATOMY & PHYSIOLOGY 2S,1579401,6224,Lab Science,Life Science,5,32,
67_67399_5136980,ANATOMY & PHYSIOLOGY 2S,1579431,6224,Lab Science,Life Science,5,32,
67_67399_5136980,PATHOPHYSIOLOGY 2S,1579676,6225,Lab Science,Life Science,5,32,
67_67399_5136980,ENGLISH 11A,1592825,6261,,English,5,20,
67_67399_5136980,ENGLISH 11A,1592856,6261,,English,5,20,
67_67399_5136980,ENGLISH 11A,1592884,6261,,English,5,20,
67_67399_5136980,ENGLISH 11A,1592915,6261,,English,5,20,
67_67399_5136980,ENGLISH 11B,1593190,6262,,English,5,20,
67_67399_5136980,ENGLISH 11B,1593221,6262,,English,5,20,
67_67399_5136980,ENGLISH 11B,1593249,6262,,English,5,15,
67_67399_5136980,ENGLISH 11B,1593310,6262,,English,5,20,
67_67399_5136980,ENGLISH 11B,1593341,6262,,English,5,20,
67_67399_5136980,ENGLISH 12A,1593555,6263,,English,5,20,
67_67399_5136980,ENGLISH 12A,1593586,6263,,English,5,20,
67_67399_5136980,ENGLISH 12A,1593614,6263,,English,5,20,
67_67399_5136980,ENGLISH 12B,1593920,6264,,English,5,20,
67_67399_5136980,ENGLISH 12B,1593951,6264,,English,5,20,
67_67399_5136980,ENGLISH 12B,1593980,6264,,English,5,20,
67_67399_5136980,INTRO TO CRIMINAL JUSTICE 1S,1691440,6531,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,INTRO TO CRIMINAL JUSTICE 1S,1691471,6531,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,INTRO TO CRIMINAL JUSTICE 1S,1691499,6531,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,INTRO TO CRIMINAL JUSTICE 2S,1691805,6532,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,INTRO TO CRIMINAL JUSTICE 2S,1691836,6532,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,INTRO TO CRIMINAL JUSTICE 2S,1691865,6532,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,LAW ENFORCEMENT II 1S,1693266,6536,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,LAW ENFORCEMENT II 1S,1693297,6536,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,LAW ENFORCEMENT II 2S,1693632,6537,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,LAW ENFORCEMENT II 2S,1693663,6537,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,ADV AGRIC MECHANICS,1704224,6566,,Industrial Arts/Vocational Education,10,25,
67_67399_5136980,ADV AGRIC MECHANICS,1704255,6566,,Industrial Arts/Vocational Education,10,25,
67_67399_5136980,AP ART HIST 1S,1717007,6601,Arts,Art,5,25,
67_67399_5136980,AP ART HIST 2S,1717372,6602,Arts,Art,5,25,
67_67399_5136980,ECONOMICS B,1735634,6652,,Social Science,5,20,
67_67399_5136980,ECONOMICS B,1735665,6652,,Social Science,5,20,
67_67399_5136980,ENGLISH 10 1S,1746592,6682,English,English,5,34,
67_67399_5136980,ENGLISH 10 1S,1746623,6682,English,English,5,34,
67_67399_5136980,ENGLISH 10 1S,1746651,6682,English,English,5,34,
67_67399_5136980,ENGLISH 10 1S,1746682,6682,English,English,5,34,
67_67399_5136980,ENGLISH 10 1S,1746712,6682,English,English,5,34,
67_67399_5136980,ENGLISH 10 1S,1746743,6682,English,English,5,34,
67_67399_5136980,ENGLISH 10 1S,1746773,6682,English,English,5,34,
67_67399_5136980,ENGLISH 10 1S,1746804,6682,English,English,5,34,
67_67399_5136980,ENGLISH 10 1S,1746835,6682,English,English,5,34,
67_67399_5136980,ENGLISH 10 1S,1746865,6682,English,English,5,34,
67_67399_5136980,ENGLISH 10 1S,1746896,6682,English,English,5,34,
67_67399_5136980,ENGLISH 10 1S,1746926,6682,English,English,5,34,
67_67399_5136980,ENGLISH 10 2S,1746957,6683,English,English,5,34,
67_67399_5136980,ENGLISH 10 2S,1746988,6683,English,English,5,34,
67_67399_5136980,ENGLISH 10 2S,1747016,6683,English,English,5,34,
67_67399_5136980,ENGLISH 10 2S,1747138,6683,English,English,5,34,
67_67399_5136980,ENGLISH 10 2S,1747169,6683,English,English,5,34,
67_67399_5136980,ENGLISH 10 2S,1747200,6683,English,English,5,34,
67_67399_5136980,ENGLISH 10 2S,1747230,6683,English,English,5,34,
67_67399_5136980,ENGLISH 10 2S,1747261,6683,English,English,5,34,
67_67399_5136980,ENGLISH 10 2S,1747291,6683,English,English,5,34,
67_67399_5136980,ENGLISH 11 1S,1748418,6687,English,English,5,34,
67_67399_5136980,ENGLISH 11 1S,1748449,6687,English,English,5,34,
67_67399_5136980,ENGLISH 11 1S,1748477,6687,English,English,5,34,
67_67399_5136980,ENGLISH 11 1S,1748508,6687,English,English,5,34,
67_67399_5136980,ENGLISH 11 1S,1748538,6687,English,English,5,34,
67_67399_5136980,ENGLISH 11 1S,1748569,6687,English,English,5,34,
67_67399_5136980,ENGLISH 11 1S,1748599,6687,English,English,5,34,
67_67399_5136980,ENGLISH 11 1S,1748630,6687,English,English,5,34,
67_67399_5136980,ENGLISH 11 1S,1748661,6687,English,English,5,34,
67_67399_5136980,ENGLISH 11 1S,1748691,6687,English,English,5,34,
67_67399_5136980,ENGLISH 11 1S,1748722,6687,English,English,5,34,
67_67399_5136980,ENGLISH 11 1S,1748752,6687,English,English,5,34,
67_67399_5136980,GENERAL SCIENCE 1S,1765584,6734,,Physical Science,5,20,
67_67399_5136980,GENERAL SCIENCE 1S,1765615,6734,,Physical Science,5,0,
67_67399_5136980,GENERAL SCIENCE 2S,1767045,6738,,Physical Science,5,20,
67_67399_5136980,AP ECONOMICS,1768930,6743,History,Social Science,5,34,
67_67399_5136980,AP ECONOMICS,1768961,6743,History,Social Science,5,34,
67_67399_5136980,BEG GUITAR 1S,1873696,7030,,Music,5,34,
67_67399_5136980,BEG GUITAR 1S,1873727,7030,,Music,5,34,
67_67399_5136980,BEG GUITAR 2S,1874426,7032,,Music,5,34,
67_67399_5136980,BEG GUITAR 2S,1874457,7032,,Music,5,34,
67_67399_5136980,JAZZ BAND 1S,1877348,7040,Arts,Music,5,34,
67_67399_5136980,JAZZ BAND 2S,1878079,7042,Arts,Music,5,34,
67_67399_5136980,CONCERT BAND ADVANCED,1918255,7152,Arts,Music,10,34,
67_67399_5136980,CONCERT BAND ADVANCED,1918286,7152,Arts,Music,10,34,
67_67399_5136980,MARCHING BAND,1990574,7350,Arts,Music,10,100,
67_67399_5136980,MARCHING BAND,1990605,7350,Arts,Music,10,100,
67_67399_5136980,AP STATISTICS,1996783,7367,Mathematics,Mathematics,10,34,
67_67399_5136980,AP STATISTICS,1996814,7367,Mathematics,Mathematics,10,34,
67_67399_5136980,CONCERT BAND BEGINNERS,2002686,7383,Arts,Music,10,34,
67_67399_5136980,CONCERT BAND BEGINNERS,2002717,7383,Arts,Music,10,34,
67_67399_5136980,CHOIR 1S,2045360,7500,Arts,Music,5,34,
67_67399_5136980,CHOIR 1S,2045391,7500,Arts,Music,5,34,
67_67399_5136980,CHOIR 2S,2046090,7502,Arts,Music,5,34,
67_67399_5136980,CHOIR 2S,2046121,7502,Arts,Music,5,34,
67_67399_5136980,NAVAL SCIENCE I,2097164,7641,,Physical Education,10,2,
67_67399_5136980,NAVAL SCIENCE I,2097194,7641,,Physical Education,10,2,
67_67399_5136980,NAVAL SCIENCE II,2097590,7643,,Physical Education,10,25,
67_67399_5136980,NAVAL SCIENCE II,2097621,7643,,Physical Education,10,25,
67_67399_5136980,NAVAL SCIENCE II,2097649,7643,,Physical Education,10,25,
67_67399_5136980,NAVAL SCIENCE II,2097680,7643,,Physical Education,10,25,
67_67399_5136980,NAVAL SCIENCE II,2097710,7643,,Physical Education,10,25,
67_67399_5136980,NAVAL SCIENCE II,2097741,7643,,Physical Education,10,25,
67_67399_5136980,NAVAL SCIENCE III,2098321,7645,,Physical Education,10,25,
67_67399_5136980,NAVAL SCIENCE III,2098352,7645,,Physical Education,10,25,
67_67399_5136980,NAVAL SCIENCE III,2098380,7645,,Physical Education,10,1,
67_67399_5136980,NAVAL SCIENCE III,2098411,7645,,Physical Education,10,1,
67_67399_5136980,NAVAL SCIENCE IV,2099051,7647,,Physical Education,10,25,
67_67399_5136980,NAVAL SCIENCE IV,2099082,7647,,Physical Education,10,25,
67_67399_5136980,AP ENG 12 LIT 1S,2099416,7648,English,English,5,34,
67_67399_5136980,AP ENG 12 LIT 1S,2099447,7648,English,English,5,34,
67_67399_5136980,AP ENG 12 LIT 1S,2099476,7648,English,English,5,34,
67_67399_5136980,AP ENG 12 LIT 2S,2101608,7654,English,English,5,34,
67_67399_5136980,AP ENG 12 LIT 2S,2101639,7654,English,English,5,34,
67_67399_5136980,AP ENG 12 LIT 2S,2101667,7654,English,English,5,34,
67_67399_5136980,AP ENG 11 COMP 1S,2137767,7753,English,English,5,34,
67_67399_5136980,AP ENG 11 COMP 1S,2137798,7753,English,English,5,34,
67_67399_5136980,AP ENG 11 COMP 1S,2137826,7753,English,English,5,34,
67_67399_5136980,AP ENG 11 COMP 2S,2139440,7757,English,English,5,34,
67_67399_5136980,AP ENG 11 COMP 2S,2139471,7757,English,English,5,34,
67_67399_5136980,AP ENG 11 COMP 2S,2139501,7757,English,English,5,34,
67_67399_5136980,US HISTORY 2S,2151646,7791,History,Social Science,5,34,
67_67399_5136980,US HISTORY 2S,2151677,7791,History,Social Science,5,34,
67_67399_5136980,US HISTORY 2S,2151705,7791,History,Social Science,5,34,
67_67399_5136980,US HISTORY 2S,2151736,7791,History,Social Science,5,34,
67_67399_5136980,US HISTORY 2S,2151766,7791,History,Social Science,5,34,
67_67399_5136980,US HISTORY 2S,2151797,7791,History,Social Science,5,34,
67_67399_5136980,US HISTORY 2S,2151858,7791,History,Social Science,5,34,
67_67399_5136980,US HISTORY 2S,2151889,7791,History,Social Science,5,34,
67_67399_5136980,US HISTORY 2S,2151919,7791,History,Social Science,5,34,
67_67399_5136980,US HISTORY 2S,2151950,7791,History,Social Science,5,34,
67_67399_5136980,US HISTORY 2S,2151980,7791,History,Social Science,5,34,
67_67399_5136980,AUTO SHOP 1S,2271810,8120,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,AUTO SHOP 1S,2271841,8120,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,AUTO SHOP 2S,2272541,8122,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,AUTO SHOP 2S,2272572,8122,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,ADV AUTO SHOP 1S,2273271,8124,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,ADV AUTO SHOP 1S,2273302,8124,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,ADV AUTO SHOP 2S,2274732,8128,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,ADV AUTO SHOP 2S,2274763,8128,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,LATIN AMER THEATER,2275463,8130,Arts,Foreign Language,10,34,
67_67399_5136980,LATIN AMER THEATER,2275494,8130,Arts,Foreign Language,10,34,
67_67399_5136980,LATIN AMER THEATER,2275522,8130,Arts,Foreign Language,10,0,
67_67399_5136980,LATIN AMER THEATER,2275553,8130,Arts,Foreign Language,10,34,
67_67399_5136980,LATIN AMER THEATER,2275583,8130,Arts,Foreign Language,10,34,
67_67399_5136980,ESTUDIANTINA,2281307,8146,Arts,Music,10,34,
67_67399_5136980,ESTUDIANTINA,2281338,8146,Arts,Music,10,34,
67_67399_5136980,ESTUDIANTINA,2281366,8146,Arts,Music,10,34,
67_67399_5136980,ESTUDIANTINA,2281397,8146,Arts,Music,10,34,
67_67399_5136980,ESTUDIANTINA,2281427,8146,Arts,Music,10,34,
67_67399_5136980,ESTUDIANTINA,2281458,8146,Arts,Music,10,34,
67_67399_5136980,ESTUDIANTINA,2281488,8146,Arts,Music,10,34,
67_67399_5136980,ESTUDIANTINA,2281519,8146,Arts,Music,10,34,
67_67399_5136980,ESTUDIANTINA,2281550,8146,Arts,Music,10,34,
67_67399_5136980,ESTUDIANTINA,2281580,8146,Arts,Music,10,34,
67_67399_5136980,UNSCHEDULED,2293725,8180,,Unscheduled Period,0,2800,
67_67399_5136980,UNSCHEDULED,2293756,8180,,Unscheduled Period,0,2800,
67_67399_5136980,UNSCHEDULED,2293999,8180,,Unscheduled Period,0,3000,
67_67399_5136980,UNSCHEDULED,2294030,8180,,Unscheduled Period,0,3000,
67_67399_5136980,SEE COUNSELOR,2294091,8181,,Unscheduled Period,0,0,
67_67399_5136980,SEE COUNSELOR,2294122,8181,,Unscheduled Period,0,0,
67_67399_5136980,SEE COUNSELOR,2294150,8181,,Unscheduled Period,0,0,
67_67399_5136980,SEE COUNSELOR,2294181,8181,,Unscheduled Period,0,0,
67_67399_5136980,SEE COUNSELOR,2294211,8181,,Unscheduled Period,0,0,
67_67399_5136980,SEE COUNSELOR,2294242,8181,,Unscheduled Period,0,0,
67_67399_5136980,SEE COUNSELOR,2294272,8181,,Unscheduled Period,0,0,
67_67399_5136980,ENTREPRENEURSHIP,2348511,8330,,Industrial Arts/Vocational Education,10,25,
67_67399_5136980,ENTREPRENEURSHIP,2348542,8330,,Industrial Arts/Vocational Education,10,25,
67_67399_5136980,ENTREPRENEURSHIP,2348570,8330,,Industrial Arts/Vocational Education,10,25,
67_67399_5136980,ENTREPRENEURSHIP,2348601,8330,,Industrial Arts/Vocational Education,10,25,
67_67399_5136980,ENTREPRENEURSHIP,2348631,8330,,Industrial Arts/Vocational Education,10,25,
67_67399_5136980,ENTREPRENEURSHIP,2348662,8330,,Industrial Arts/Vocational Education,10,25,
67_67399_5136980,ADVANCED ENTREPRENEURSHIP,2349972,8334,,Industrial Arts/Vocational Education,10,25,
67_67399_5136980,ADVANCED ENTREPRENEURSHIP,2350003,8334,,Industrial Arts/Vocational Education,10,25,
67_67399_5136980,ADVANCED ENTREPRENEURSHIP,2350031,8334,,Industrial Arts/Vocational Education,10,25,
67_67399_5136980,ADVANCED ENTREPRENEURSHIP,2350062,8334,,Industrial Arts/Vocational Education,10,25,
67_67399_5136980,ENG LANG ARTS IA,2356546,8352,,English,10,20,
67_67399_5136980,ENG LANG ARTS IA,2356577,8352,,English,10,20,
67_67399_5136980,ENG LANG ARTS IA,2356606,8352,,English,10,20,
67_67399_5136980,ENG LANG ARTS IB,2360929,8364,,English,10,20,
67_67399_5136980,ENG LANG ARTS IB,2360960,8364,,English,10,20,
67_67399_5136980,ENG LANG ARTS IB,2360989,8364,,English,10,20,
67_67399_5136980,VOCATIONAL EDUCATION,2380288,8417,,Industrial Arts/Vocational Education,10,0,
67_67399_5136980,VOCATIONAL EDUCATION,2380319,8417,,Industrial Arts/Vocational Education,10,0,
67_67399_5136980,ENGLISH 11 2S,2482556,8697,English,English,5,34,
67_67399_5136980,ENGLISH 11 2S,2482587,8697,English,English,5,34,
67_67399_5136980,ENGLISH 11 2S,2482615,8697,English,English,5,34,
67_67399_5136980,ENGLISH 11 2S,2482646,8697,English,English,5,34,
67_67399_5136980,ENGLISH 11 2S,2482676,8697,English,English,5,34,
67_67399_5136980,ENGLISH 11 2S,2482707,8697,English,English,5,34,
67_67399_5136980,ENGLISH 11 2S,2482737,8697,English,English,5,34,
67_67399_5136980,ENGLISH 11 2S,2482768,8697,English,English,5,34,
67_67399_5136980,ENGLISH 11 2S,2482799,8697,English,English,5,34,
67_67399_5136980,ENGLISH 11 2S,2482829,8697,English,English,5,34,
67_67399_5136980,ENGLISH 11 2S,2482860,8697,English,English,5,34,
67_67399_5136980,ENGLISH 11 2S,2482890,8697,English,English,5,34,
67_67399_5136980,INTRO TO DRAMA 1S,2555605,8897,Arts,Art,5,25,
67_67399_5136980,INTRO TO DRAMA 1S,2555636,8897,Arts,Art,5,25,
67_67399_5136980,INTRO TO DRAMA 2S,2555970,8898,Arts,Art,5,25,
67_67399_5136980,INTRO TO DRAMA 2S,2556001,8898,Arts,Art,5,25,
67_67399_5136980,LUNCH,2593224,9000,,General,0,1100,
67_67399_5136980,LUNCH,2593255,9000,,General,0,1200,
67_67399_5136980,US HISTORY 1S,2675769,9226,History,Social Science,5,34,
67_67399_5136980,US HISTORY 1S,2675800,9226,History,Social Science,5,34,
67_67399_5136980,US HISTORY 1S,2675828,9226,History,Social Science,5,34,
67_67399_5136980,US HISTORY 1S,2675859,9226,History,Social Science,5,34,
67_67399_5136980,US HISTORY 1S,2675889,9226,History,Social Science,5,34,
67_67399_5136980,US HISTORY 1S,2675920,9226,History,Social Science,5,34,
67_67399_5136980,US HISTORY 1S,2675950,9226,History,Social Science,5,34,
67_67399_5136980,US HISTORY 1S,2675981,9226,History,Social Science,5,34,
67_67399_5136980,US HISTORY 1S,2676012,9226,History,Social Science,5,34,
67_67399_5136980,US HISTORY 1S,2676042,9226,History,Social Science,5,34,
67_67399_5136980,US HISTORY 1S,2676073,9226,History,Social Science,5,34,
67_67399_5136980,US HISTORY 1S,2676103,9226,History,Social Science,5,34,
67_67399_5136980,GEOMETRY 1S,2890531,9814,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 1S,2890562,9814,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 1S,2890590,9814,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 1S,2890621,9814,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 1S,2890651,9814,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 1S,2890682,9814,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 1S,2890712,9814,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 1S,2890743,9814,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 1S,2890774,9814,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 1S,2890804,9814,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 1S,2890835,9814,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 1S,2890865,9814,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,2890896,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,2890927,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,2890955,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,2890986,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,2891016,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,2891047,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,2891077,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,2891108,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,2891139,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,2891169,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,2891200,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,2891230,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,AVID 10,0215-02,215,,General,10,34,
67_67399_5136980,AVID 10,0215-08,215,,General,10,34,
67_67399_5136980,AVID 11,0218-05,218,,General,10,34,
67_67399_5136980,AVID 11,0218-06,218,,General,10,34,
67_67399_5136980,ART I,0915-05,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-06,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-62,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-63,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-64,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-65,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-66,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-67,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-68,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-69,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-70,915,Arts,Art,10,25,
67_67399_5136980,ART II,0918-03,918,Arts,Art,10,25,
67_67399_5136980,ART II,0918-04,918,Arts,Art,10,25,
67_67399_5136980,LANG IN CONTENT,1010-50,1010,,English,10,0,
67_67399_5136980,ENGLISH 12 1S,1254-10,1254,English,English,5,0,
67_67399_5136980,HON ENGLISH 10 2S,1288-05,1286,English,English,5,34,
67_67399_5136980,YEARBOOK,1624-01,1624,,General,10,0,
67_67399_5136980,AMERICAN GOVT,1710-20,1710,History,Social Science,5,0,
67_67399_5136980,AP US HISTORY 1S,1726-02,1726,History,Social Science,5,34,
67_67399_5136980,AP US HISTORY 2S,1728-04,1728,History,Social Science,5,34,
67_67399_5136980,ALGEBRA II 1S,1882-01,2057,Mathematics,Mathematics,5,34,
67_67399_5136980,ALGEBRA II 1S,1882-02,2057,Mathematics,Mathematics,5,34,
67_67399_5136980,ALGEBRA II 1S,2057-15,2057,Mathematics,Mathematics,5,34,
67_67399_5136980,ALGEBRA II 1S,2057-16,2057,Mathematics,Mathematics,5,0,
67_67399_5136980,ALGEBRA II 1S,2057-18,2057,Mathematics,Mathematics,5,34,
67_67399_5136980,ALGEBRA I 2S,2076-68,2076,Mathematics,Mathematics,5,34,
67_67399_5136980,CHEMISTRY 1S,3121-00,3121,Lab Science,Physical Science,5,32,
